village,plot_number,num_local_maxima,peak_gap,entropy,curvature,path_length,score_variance,cause
village_Malatavadi,211,344,0.00716395320056451,7.642474554652511,2.2475234469808063,4,0.0010773563117965498,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,795,360,0.005745087833568974,7.601742312844638,1.8815304018281402,4,0.01291007937200504,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,1595,359,0.016678594148850756,7.634578902389949,2.078393140921977,4,0.0034526730584486433,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,523,357,0.0035985497541716205,7.631813506671525,2.0143208527906253,4,0.004130709680344739,Poor Scoring Function (ambiguous multiple peaks)
village_Malatavadi,1156,338,0.008561793815271002,7.638898533459071,2.461387846452859,4,0.0033805207743545862,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,2087,340,0.030514193364302833,7.6367117087134275,2.460790484612783,4,0.003199945702791123,Poor Image Evidence (cluttered/confusing landscape)
village_Vadnerbhairav,1427,349,0.008736907787009196,7.624742709921831,1.877787869792616,4,0.007038550890050885,Poor Scoring Function (ambiguous multiple peaks)
village_Malatavadi,1334,337,0.03197804738035792,7.641329742092018,2.8626075228285597,4,0.0017766508995180317,Poor Optimization (stuck on boundary)
village_Malatavadi,1886,340,0.004206047783407885,7.64341534468305,2.241735002280102,4,0.0003886538470559699,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,1646,357,0.0010036300690371425,7.604237905595663,1.621899846676821,4,0.006264936072079304,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,534,361,0.006585559110243833,7.620087395800243,2.0894454527718658,4,0.006231074704799409,Poor Optimization (stuck on boundary)
village_Malatavadi,839,342,0.006749824410354988,7.640002837037114,1.9993847247083112,4,0.00217732776495184,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,206,362,0.0012801978949986137,7.642044943311025,1.6815296383777896,4,0.00047802282260487114,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,1811,358,0.016680400892652936,7.60069262126223,1.771680510616799,4,0.0086207897060664,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,1609,354,0.009221140280481266,7.6254700874335235,2.057227640959409,4,0.0069106786032175115,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,1322,366,0.00895720904013908,7.631862252954903,2.059834851285793,4,0.0027024366503719107,Poor Scoring Function (ambiguous multiple peaks)
village_Malatavadi,977,349,0.004393083470565773,7.623170303431556,2.0317473551316794,4,0.0047509136285672875,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,1529,368,0.026757896102349243,7.611944334810601,2.317494332731115,4,0.007054011853377187,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,444,366,0.0068203068303791525,7.642632326269197,2.06016069689027,4,0.0006451859157403874,Poor Scoring Function (ambiguous multiple peaks)
village_Malatavadi,1672,335,0.004679798464430673,7.638844201139843,2.5958309203408456,4,0.002651471127890063,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,1122,365,0.001745963818215679,7.637205036566345,2.28602822075056,4,0.0021663062632328867,Poor Optimization (stuck on boundary)
village_Vadnerbhairav,72,338,0.01178466677445078,7.635451059326284,2.323786284644203,4,0.003414136809202376,Poor Optimization (stuck on boundary)
village_Malatavadi,1908,342,0.015895611113492136,7.636997978856762,2.124661133547685,4,0.0035122247692179944,Poor Scoring Function (ambiguous multiple peaks)
village_Vadnerbhairav,96,350,0.02440992195708047,7.637477022351615,2.211410987941907,4,0.0031626462452065533,Poor Scoring Function (ambiguous multiple peaks)
